serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00037264975253492594,,2019-05-27,,0.176
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006135830190032721,,2019-08-14,,0.176
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000778381887357682,,2019-05-27,,0.176
2AGEU1JY,0,1,2025-05-19,,,Censored Early,0,0,1,1,0,0,0.28137800097465515,0.17711757123470306,2019-06-01,2179.0,0.176
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00030032815993763506,,2019-05-27,,0.176
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00035705656046047807,,2019-05-27,,0.176
2AGGHGJY,1,1,2024-11-19,2024-11-19,0.0,On time,1,0,0,0,0,0,0.18336176872253418,0.18336176872253418,2019-05-16,2014.0,0.176
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006541555630974472,,2019-06-01,,0.176
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003422040317673236,,2019-05-27,,0.176
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008988650515675545,,2019-05-16,,0.176
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0036218196619302034,,2019-05-27,,0.176
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00038069189758971334,,2019-05-27,,0.176
2AGGL0UY,1,1,2022-02-27,2022-02-27,0.0,On time,1,0,0,0,0,0,0.23857364058494568,0.23857364058494568,2019-05-27,1007.0,0.176
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03763285651803017,,2019-05-27,,0.176
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007581713725812733,,2019-05-27,,0.176
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.04945472627878189,,2019-05-27,,0.176
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.05829052999615669,,2019-05-27,,0.176
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.3300956189632416,0.20789746940135956,2019-05-27,2105.0,0.176
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08194853365421295,,2019-05-27,,0.176
