serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006522596231661737,,2019-05-27,,0.164
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010190275497734547,,2019-08-14,,0.164
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002583943773061037,,2019-05-27,,0.164
2AGEU1JY,0,1,2025-05-20,,,Censored Early,0,0,1,1,0,0,0.20569948852062225,0.17026790976524353,2019-06-01,2180.0,0.164
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00046177307376638055,,2019-05-27,,0.164
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007744063041172922,,2019-05-27,,0.164
2AGGHGJY,1,1,2024-10-27,2024-11-19,23.0,On time,1,0,0,0,0,0,0.27161315083503723,0.17092300951480865,2019-05-16,1991.0,0.164
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0022477745078504086,,2019-06-01,,0.164
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005527204484678805,,2019-05-27,,0.164
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00084833730943501,,2019-05-16,,0.164
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00925255287438631,,2019-05-27,,0.164
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007370428647845984,,2019-05-27,,0.164
2AGGL0UY,1,1,2022-02-25,2022-02-27,2.0,On time,1,0,0,0,0,0,0.4036370515823364,0.24927860498428345,2019-05-27,1005.0,0.164
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.029447052627801895,,2019-05-27,,0.164
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002232263796031475,,2019-05-27,,0.164
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.03222399204969406,,2019-05-27,,0.164
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.06347998231649399,,2019-05-27,,0.164
2AGH33SY,1,1,2025-02-23,2025-05-08,74.0,Early,0,1,0,1,0,0,0.381122887134552,0.18925993144512177,2019-05-27,2099.0,0.164
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06444833427667618,,2019-05-27,,0.164
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004955308977514505,,2019-05-27,,0.164
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007367138168774545,,2019-05-27,,0.164
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.02529389038681984,,2019-05-27,,0.164
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0026989562902599573,,2019-05-27,,0.164
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.02652721107006073,,2019-05-27,,0.164
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016730488277971745,,2019-05-27,,0.164
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005372889572754502,,2019-05-27,,0.164
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010154170449823141,,2019-05-27,,0.164
2AGHJD4Y,0,1,2025-09-02,,,Censored Early,0,0,1,1,0,0,0.19371412694454193,0.16513867676258087,2019-06-01,2285.0,0.164
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001301661366596818,,2019-05-27,,0.164
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009239849750883877,,2019-05-27,,0.164
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.019924163818359375,,2019-05-27,,0.164
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.16166599094867706,,2019-05-27,,0.164
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002701886696740985,,2019-05-27,,0.164
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002793922321870923,,2019-05-27,,0.164
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012673711171373725,,2019-05-27,,0.164
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008933719363994896,,2019-05-27,,0.164
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004303114954382181,,2019-06-01,,0.164
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04824823513627052,,2019-05-27,,0.164
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.025959154590964317,,2019-05-27,,0.164
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07987300306558609,,2019-05-27,,0.164
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009397025569342077,,2019-05-27,,0.164
2AGHN0TY,1,1,2020-08-26,2020-10-22,57.0,Early,0,1,0,1,0,0,0.5140445828437805,0.20252273976802826,2019-05-27,457.0,0.164
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003925982862710953,,2019-05-27,,0.164
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017651921370998025,,2019-05-27,,0.164
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007024438236840069,,2019-05-27,,0.164
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0028942308854311705,,2019-05-27,,0.164
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015446196775883436,,2019-05-27,,0.164
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005946652381680906,,2019-05-27,,0.164
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003289333311840892,,2019-05-27,,0.164
2AGHTBYY,1,1,2023-09-15,2025-01-25,498.0,Early,0,1,0,1,0,0,0.5824808478355408,0.16419503092765808,2019-05-27,1572.0,0.164
2AGHTGEY,1,0,,2023-03-14,,Missed,0,0,0,0,1,0,0.14495742321014404,,2019-05-27,,0.164
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.017146524041891098,,2019-05-27,,0.164
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.029239514842629433,,2019-08-13,,0.164
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000863664667122066,,2019-05-04,,0.164
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008975489181466401,,2019-05-04,,0.164
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.12377195805311203,,2019-05-16,,0.164
2AGM5V7Y,1,1,2024-12-22,2025-12-05,348.0,Early,0,1,0,1,0,0,0.30028316378593445,0.18892963230609894,2019-05-16,2047.0,0.164
2AGM5VBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.10216479003429413,,2019-05-16,,0.164
2AGM5VHY,1,0,,2025-01-18,,Missed,0,0,0,0,1,0,0.02065560407936573,,2019-08-14,,0.164
2AGM5W9Y,1,0,,2025-01-16,,Missed,0,0,0,0,1,0,0.024312106892466545,,2019-05-16,,0.164
2AGM5YEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007547023706138134,,2019-05-04,,0.164
2AGM8EMY,1,0,,2024-10-29,,Missed,0,0,0,0,1,0,0.10507911443710327,,2019-05-16,,0.164
2AGM8EUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0021615854930132627,,2019-05-27,,0.164
2AGM8J2Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014903537230566144,,2019-05-16,,0.164
