serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005372397718019783,,2019-05-27,,0.111
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007153523620218039,,2019-08-14,,0.111
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001113813603296876,,2019-05-27,,0.111
2AGEU1JY,0,1,2025-05-19,,,Censored Early,0,0,1,1,0,0,0.19003042578697205,0.11537131667137146,2019-06-01,2179.0,0.111
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00040092988638207316,,2019-05-27,,0.111
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005057763773947954,,2019-05-27,,0.111
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.07644753158092499,,2019-05-16,,0.111
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010407903464511037,,2019-06-01,,0.111
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004788777732755989,,2019-05-27,,0.111
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010613141348585486,,2019-05-16,,0.111
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010900653433054686,,2019-05-27,,0.111
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005276197334751487,,2019-05-27,,0.111
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.041540708392858505,,2019-05-27,,0.111
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.027104826644062996,,2019-05-27,,0.111
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012265554396435618,,2019-05-27,,0.111
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.040706247091293335,,2019-05-27,,0.111
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.04127207025885582,,2019-05-27,,0.111
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.2193140685558319,0.16372303664684296,2019-05-27,2105.0,0.111
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08689745515584946,,2019-05-27,,0.111
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001511171692982316,,2019-05-27,,0.111
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005986408214084804,,2019-05-27,,0.111
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.03022553026676178,,2019-05-27,,0.111
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001262828940525651,,2019-05-27,,0.111
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.02132154256105423,,2019-05-27,,0.111
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018245078390464187,,2019-05-27,,0.111
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017771241255104542,,2019-05-27,,0.111
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006979393074288964,,2019-05-27,,0.111
2AGHJD4Y,0,1,2025-08-22,,,Censored Early,0,0,1,1,0,0,0.17387443780899048,0.11642774939537048,2019-06-01,2274.0,0.111
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00048765394603833556,,2019-05-27,,0.111
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006858056294731796,,2019-05-27,,0.111
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.02605249173939228,,2019-05-27,,0.111
2AGHLGTY,1,1,2025-02-28,2025-08-05,158.0,Early,0,1,0,1,0,0,0.13381898403167725,0.11529368162155151,2019-05-27,2104.0,0.111
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001319696893915534,,2019-05-27,,0.111
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012579543981701136,,2019-05-27,,0.111
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007508582784794271,,2019-05-27,,0.111
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006993904826231301,,2019-05-27,,0.111
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001860277378000319,,2019-06-01,,0.111
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.041742146015167236,,2019-05-27,,0.111
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.016429288312792778,,2019-05-27,,0.111
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04766569286584854,,2019-05-27,,0.111
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007829413516446948,,2019-05-27,,0.111
2AGHN0TY,1,1,2020-08-24,2020-10-22,59.0,Early,0,1,0,1,0,0,0.35863006114959717,0.1255975216627121,2019-05-27,455.0,0.111
