serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012877045664936304,,2019-05-27,,0.212
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0025468003004789352,,2019-08-14,,0.212
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003369583049789071,,2019-05-27,,0.212
2AGEU1JY,0,1,2025-05-20,,,Censored Early,0,0,1,1,0,0,0.2892002463340759,0.2777964472770691,2019-06-01,2180.0,0.212
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006302710971795022,,2019-05-27,,0.212
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001460183528251946,,2019-05-27,,0.212
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.13936087489128113,,2019-05-16,,0.212
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004128282889723778,,2019-06-01,,0.212
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011315633310005069,,2019-05-27,,0.212
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006361496634781361,,2019-05-16,,0.212
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007997086271643639,,2019-05-27,,0.212
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000829179014544934,,2019-05-27,,0.212
2AGGL0UY,1,1,2022-02-27,2022-02-27,0.0,On time,1,0,0,0,0,0,0.3115632236003876,0.3115632236003876,2019-05-27,1007.0,0.212
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03308437764644623,,2019-05-27,,0.212
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00369870662689209,,2019-05-27,,0.212
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.047648388892412186,,2019-05-27,,0.212
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.05136076733469963,,2019-05-27,,0.212
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.3800683915615082,0.29434075951576233,2019-05-27,2105.0,0.212
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.1063770055770874,,2019-05-27,,0.212
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004059832543134689,,2019-05-27,,0.212
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00127218768466264,,2019-05-27,,0.212
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.042351871728897095,,2019-05-27,,0.212
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003834902076050639,,2019-05-27,,0.212
