serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00034836572012864053,,2019-05-27,,0.122
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00108950468711555,,2019-08-14,,0.122
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012268569553270936,,2019-05-27,,0.122
2AGEU1JY,0,1,2025-05-19,,,Censored Early,0,0,1,1,0,0,0.24875181913375854,0.15240739285945892,2019-06-01,2179.0,0.122
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0002720861230045557,,2019-05-27,,0.122
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00036605942295864224,,2019-05-27,,0.122
2AGGHGJY,1,1,2024-11-19,2024-11-19,0.0,On time,1,0,0,0,0,0,0.1354503631591797,0.1354503631591797,2019-05-16,2014.0,0.122
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008032014593482018,,2019-06-01,,0.122
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003426264738664031,,2019-05-27,,0.122
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0027048869524151087,,2019-05-16,,0.122
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0026571631897240877,,2019-05-27,,0.122
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003754120843950659,,2019-05-27,,0.122
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.010114392265677452,,2019-05-27,,0.122
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.025355936959385872,,2019-05-27,,0.122
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016305713215842843,,2019-05-27,,0.122
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.06077013164758682,,2019-05-27,,0.122
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.058640386909246445,,2019-05-27,,0.122
2AGH33SY,1,1,2025-02-21,2025-05-08,76.0,Early,0,1,0,1,0,0,0.2782905697822571,0.12713651359081268,2019-05-27,2097.0,0.122
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0872076004743576,,2019-05-27,,0.122
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011276917066425085,,2019-05-27,,0.122
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00043994607403874397,,2019-05-27,,0.122
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.031721580773591995,,2019-05-27,,0.122
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016285706078633666,,2019-05-27,,0.122
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.0222915168851614,,2019-05-27,,0.122
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004585685208439827,,2019-05-27,,0.122
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004332653770688921,,2019-05-27,,0.122
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004660732520278543,,2019-05-27,,0.122
2AGHJD4Y,0,1,2025-07-22,,,Censored Early,0,0,1,1,0,0,0.2817322313785553,0.132608562707901,2019-06-01,2243.0,0.122
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00040844533941708505,,2019-05-27,,0.122
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005198803264647722,,2019-05-27,,0.122
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.03469092771410942,,2019-05-27,,0.122
2AGHLGTY,1,1,2025-02-28,2025-08-05,158.0,Early,0,1,0,1,0,0,0.16568724811077118,0.13703034818172455,2019-05-27,2104.0,0.122
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001507413457147777,,2019-05-27,,0.122
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011295665754005313,,2019-05-27,,0.122
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006020797300152481,,2019-05-27,,0.122
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005328922998160124,,2019-05-27,,0.122
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0020957202650606632,,2019-06-01,,0.122
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.036029133945703506,,2019-05-27,,0.122
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.019333483651280403,,2019-05-27,,0.122
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03900546208024025,,2019-05-27,,0.122
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005549134803004563,,2019-05-27,,0.122
2AGHN0TY,1,1,2020-07-31,2020-10-22,83.0,Early,0,1,0,1,0,0,0.5876469612121582,0.13532890379428864,2019-05-27,431.0,0.122
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002058720216155052,,2019-05-27,,0.122
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008099055849015713,,2019-05-27,,0.122
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003999959444627166,,2019-05-27,,0.122
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001298358547501266,,2019-05-27,,0.122
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006776461377739906,,2019-05-27,,0.122
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00025637721410021186,,2019-05-27,,0.122
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012354160426184535,,2019-05-27,,0.122
2AGHTBYY,1,1,2023-09-16,2025-01-25,497.0,Early,0,1,0,1,0,0,0.47467517852783203,0.12490232288837433,2019-05-27,1573.0,0.122
2AGHTGEY,1,1,2023-03-09,2023-03-14,5.0,On time,1,0,0,0,0,0,0.14957024157047272,0.1309686154127121,2019-05-27,1382.0,0.122
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.012165756896138191,,2019-05-27,,0.122
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.011044950224459171,,2019-08-13,,0.122
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0025881666224449873,,2019-05-04,,0.122
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0025644858833402395,,2019-05-04,,0.122
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08074291050434113,,2019-05-16,,0.122
2AGM5V7Y,1,1,2024-12-21,2025-12-05,349.0,Early,0,1,0,1,0,0,0.44255656003952026,0.12220066040754318,2019-05-16,2046.0,0.122
2AGM5VBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07513636350631714,,2019-05-16,,0.122
2AGM5VHY,1,0,,2025-01-18,,Missed,0,0,0,0,1,0,0.004269829485565424,,2019-08-14,,0.122
2AGM5W9Y,1,0,,2025-01-16,,Missed,0,0,0,0,1,0,0.034687187522649765,,2019-05-16,,0.122
2AGM5YEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.017093127593398094,,2019-05-04,,0.122
2AGM8EMY,1,0,,2024-10-29,,Missed,0,0,0,0,1,0,0.05630674213171005,,2019-05-16,,0.122
2AGM8EUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008115325472317636,,2019-05-27,,0.122
2AGM8J2Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0019016802543774247,,2019-05-16,,0.122
2AGM8JAY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00262095732614398,,2019-05-16,,0.122
2AGM8LNY,0,1,2024-10-23,,,Censored Early,0,0,1,1,0,0,0.19932621717453003,0.12833772599697113,2019-05-04,1999.0,0.122
