serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014104282017797232,,2019-05-27,,0.194
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002078068209812045,,2019-08-14,,0.194
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003266214858740568,,2019-05-27,,0.194
2AGEU1JY,0,1,2025-05-19,,,Censored Early,0,0,1,1,0,0,0.24495278298854828,0.20331494510173798,2019-06-01,2179.0,0.194
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007745439652353525,,2019-05-27,,0.194
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011729493271559477,,2019-05-27,,0.194
2AGGHGJY,1,1,2024-11-19,2024-11-19,0.0,On time,1,0,0,0,0,0,0.20266187191009521,0.20266187191009521,2019-05-16,2014.0,0.194
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002066964516416192,,2019-06-01,,0.194
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010363127803429961,,2019-05-27,,0.194
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012126697693020105,,2019-05-16,,0.194
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006990367081016302,,2019-05-27,,0.194
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011152527295053005,,2019-05-27,,0.194
2AGGL0UY,1,1,2022-02-27,2022-02-27,0.0,On time,1,0,0,0,0,0,0.25056424736976624,0.25056424736976624,2019-05-27,1007.0,0.194
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.029035400599241257,,2019-05-27,,0.194
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003336480353027582,,2019-05-27,,0.194
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.0961938351392746,,2019-05-27,,0.194
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.06628379970788956,,2019-05-27,,0.194
2AGH33SY,1,1,2025-03-03,2025-05-08,66.0,Early,0,1,0,1,0,0,0.2494375854730606,0.21704453229904175,2019-05-27,2107.0,0.194
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07242962718009949,,2019-05-27,,0.194
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017843659734353423,,2019-05-27,,0.194
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001435279962606728,,2019-05-27,,0.194
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.06303388625383377,,2019-05-27,,0.194
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003394325729459524,,2019-05-27,,0.194
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.02517843246459961,,2019-05-27,,0.194
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00368765858002007,,2019-05-27,,0.194
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000703057274222374,,2019-05-27,,0.194
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001945087336935103,,2019-05-27,,0.194
2AGHJD4Y,0,1,2025-07-22,,,Censored Early,0,0,1,1,0,0,0.40700605511665344,0.19425539672374725,2019-06-01,2243.0,0.194
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011175494873896241,,2019-05-27,,0.194
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016254313522949815,,2019-05-27,,0.194
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.038909539580345154,,2019-05-27,,0.194
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.16914613544940948,,2019-05-27,,0.194
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003158154198899865,,2019-05-27,,0.194
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002706697443500161,,2019-05-27,,0.194
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018147262744605541,,2019-05-27,,0.194
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010753439273685217,,2019-05-27,,0.194
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004362036008387804,,2019-06-01,,0.194
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.049279771745204926,,2019-05-27,,0.194
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.016834257170557976,,2019-05-27,,0.194
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08321981877088547,,2019-05-27,,0.194
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013310144422575831,,2019-05-27,,0.194
2AGHN0TY,1,1,2020-09-14,2020-10-22,38.0,Early,0,1,0,1,0,0,0.4881036579608917,0.20481324195861816,2019-05-27,476.0,0.194
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004080077167600393,,2019-05-27,,0.194
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002480011899024248,,2019-05-27,,0.194
