serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009922949830070138,,2019-05-27,,0.123
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0033318044152110815,,2019-08-14,,0.123
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00544462725520134,,2019-05-27,,0.123
2AGEU1JY,0,1,2025-06-20,,,Censored Early,0,0,1,1,0,0,0.16639670729637146,0.1232137382030487,2019-06-01,2211.0,0.123
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014189780922606587,,2019-05-27,,0.123
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0024606380611658096,,2019-05-27,,0.123
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.1105470359325409,,2019-05-16,,0.123
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007232086267322302,,2019-06-01,,0.123
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013484765077009797,,2019-05-27,,0.123
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004793979227542877,,2019-05-16,,0.123
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.008967467583715916,,2019-05-27,,0.123
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015262695960700512,,2019-05-27,,0.123
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.06351165473461151,,2019-05-27,,0.123
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.033486269414424896,,2019-05-27,,0.123
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004221160430461168,,2019-05-27,,0.123
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.05569418892264366,,2019-05-27,,0.123
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.06044448912143707,,2019-05-27,,0.123
2AGH33SY,1,1,2025-02-08,2025-05-08,89.0,Early,0,1,0,1,0,0,0.30952882766723633,0.12643083930015564,2019-05-27,2084.0,0.123
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0633654072880745,,2019-05-27,,0.123
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.009475951083004475,,2019-05-27,,0.123
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001431158627383411,,2019-05-27,,0.123
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.04006494954228401,,2019-05-27,,0.123
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004938474856317043,,2019-05-27,,0.123
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.02906595915555954,,2019-05-27,,0.123
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004226390738040209,,2019-05-27,,0.123
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016949622659012675,,2019-05-27,,0.123
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018000012496486306,,2019-05-27,,0.123
2AGHJD4Y,0,1,2025-07-14,,,Censored Early,0,0,1,1,0,0,0.3036944568157196,0.12942463159561157,2019-06-01,2235.0,0.123
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014879904920235276,,2019-05-27,,0.123
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002311927732080221,,2019-05-27,,0.123
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.039836712181568146,,2019-05-27,,0.123
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.11620746552944183,,2019-05-27,,0.123
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004924925975501537,,2019-05-27,,0.123
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.011207525618374348,,2019-05-27,,0.123
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002096842508763075,,2019-05-27,,0.123
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005110654514282942,,2019-05-27,,0.123
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006354149430990219,,2019-06-01,,0.123
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.040916088968515396,,2019-05-27,,0.123
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.026712840422987938,,2019-05-27,,0.123
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.046866338700056076,,2019-05-27,,0.123
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006008668337017298,,2019-05-27,,0.123
2AGHN0TY,1,1,2020-08-24,2020-10-22,59.0,Early,0,1,0,1,0,0,0.46169009804725647,0.132862389087677,2019-05-27,455.0,0.123
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0054117226973176,,2019-05-27,,0.123
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015629720874130726,,2019-05-27,,0.123
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0023925229907035828,,2019-05-27,,0.123
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00590911041945219,,2019-05-27,,0.123
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.009417013265192509,,2019-05-27,,0.123
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000861828972119838,,2019-05-27,,0.123
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.013807578012347221,,2019-05-27,,0.123
2AGHTBYY,1,1,2023-09-17,2025-01-25,496.0,Early,0,1,0,1,0,0,0.4630366861820221,0.12510302662849426,2019-05-27,1574.0,0.123
2AGHTGEY,1,1,2023-02-04,2023-03-14,38.0,Early,0,1,0,1,0,0,0.16241182386875153,0.13062883913516998,2019-05-27,1349.0,0.123
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.024920042604207993,,2019-05-27,,0.123
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.01959099806845188,,2019-08-13,,0.123
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003977074287831783,,2019-05-04,,0.123
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004227032884955406,,2019-05-04,,0.123
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.09719092398881912,,2019-05-16,,0.123
2AGM5V7Y,1,1,2024-12-23,2025-12-05,347.0,Early,0,1,0,1,0,0,0.35075291991233826,0.145748108625412,2019-05-16,2048.0,0.123
2AGM5VBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08161831647157669,,2019-05-16,,0.123
2AGM5VHY,1,0,,2025-01-18,,Missed,0,0,0,0,1,0,0.006341009400784969,,2019-08-14,,0.123
2AGM5W9Y,1,0,,2025-01-16,,Missed,0,0,0,0,1,0,0.039549827575683594,,2019-05-16,,0.123
2AGM5YEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.018307704478502274,,2019-05-04,,0.123
2AGM8EMY,1,0,,2024-10-29,,Missed,0,0,0,0,1,0,0.06528586894273758,,2019-05-16,,0.123
2AGM8EUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007730138022452593,,2019-05-27,,0.123
2AGM8J2Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012810706393793225,,2019-05-16,,0.123
2AGM8JAY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005720816552639008,,2019-05-16,,0.123
2AGM8LNY,0,1,2024-10-25,,,Censored Early,0,0,1,1,0,0,0.21301034092903137,0.13415972888469696,2019-05-04,2001.0,0.123
2AGM8RJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02797836624085903,,2019-08-13,,0.123
2AGM8RTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03896699845790863,,2019-05-16,,0.123
2AGM8UNY,1,1,2025-10-23,2026-03-12,140.0,Early,0,1,0,1,0,0,0.40785616636276245,0.145914226770401,2019-08-13,2263.0,0.123
2AGM8V7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004329676274210215,,2019-05-16,,0.123
2AGM9MXY,1,0,,2025-09-21,,Missed,0,0,0,0,1,0,0.033697884529829025,,2019-05-04,,0.123
2AGM9PJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06386599689722061,,2019-05-04,,0.123
2AGM9RGY,1,0,,2022-12-23,,Missed,0,0,0,0,1,0,0.0009961007162928581,,2019-05-16,,0.123
2AGM9S6Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.009665852412581444,,2019-05-16,,0.123
2AGM9SDY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004163779783993959,,2019-05-04,,0.123
2AGM9U1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0019135390175506473,,2019-05-16,,0.123
2AGMDJKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005162394139915705,,2019-05-04,,0.123
2AGMDUAY,1,0,,2023-02-04,,Missed,0,0,0,0,1,0,0.0005272034904919565,,2019-05-16,,0.123
2AGMDY1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.013647292740643024,,2019-08-14,,0.123
2AGME0XY,1,1,2024-01-18,2024-05-29,132.0,Early,0,1,0,1,0,0,0.17296645045280457,0.1330953687429428,2019-05-16,1708.0,0.123
2AGME3BY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006004455499351025,,2019-05-16,,0.123
2AGME9PY,1,0,,2024-08-06,,Missed,0,0,0,0,1,0,0.04946325346827507,,2019-08-13,,0.123
2AGMGAYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007193672005087137,,2019-05-16,,0.123
