serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015546022914350033,,2019-05-27,,0.153
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002716904738917947,,2019-08-14,,0.153
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005359204486012459,,2019-05-27,,0.153
2AGEU1JY,0,1,2025-05-20,,,Censored Early,0,0,1,1,0,0,0.258961021900177,0.16626620292663574,2019-06-01,2180.0,0.153
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007153830956667662,,2019-05-27,,0.153
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012619434855878353,,2019-05-27,,0.153
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.0748339593410492,,2019-05-16,,0.153
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0027268012054264545,,2019-06-01,,0.153
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011297211749479175,,2019-05-27,,0.153
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013582406099885702,,2019-05-16,,0.153
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.009693813510239124,,2019-05-27,,0.153
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001136032515205443,,2019-05-27,,0.153
2AGGL0UY,1,1,2022-02-27,2022-02-27,0.0,On time,1,0,0,0,0,0,0.26546570658683777,0.26546570658683777,2019-05-27,1007.0,0.153
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.02135477401316166,,2019-05-27,,0.153
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005314921960234642,,2019-05-27,,0.153
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.04884997010231018,,2019-05-27,,0.153
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.046982210129499435,,2019-05-27,,0.153
2AGH33SY,1,1,2025-02-24,2025-05-08,73.0,Early,0,1,0,1,0,0,0.2641976475715637,0.1543392837047577,2019-05-27,2100.0,0.153
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0503438301384449,,2019-05-27,,0.153
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014555229572579265,,2019-05-27,,0.153
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014719812897965312,,2019-05-27,,0.153
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.03193753585219383,,2019-05-27,,0.153
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006047319155186415,,2019-05-27,,0.153
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.022463716566562653,,2019-05-27,,0.153
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015638615004718304,,2019-05-27,,0.153
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007408169331029058,,2019-05-27,,0.153
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002554479520767927,,2019-05-27,,0.153
2AGHJD4Y,0,1,2025-08-22,,,Censored Early,0,0,1,1,0,0,0.3774230480194092,0.1662774682044983,2019-06-01,2274.0,0.153
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0030171344988048077,,2019-05-27,,0.153
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016689116600900888,,2019-05-27,,0.153
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.024710338562726974,,2019-05-27,,0.153
2AGHLGTY,1,1,2025-03-01,2025-08-05,157.0,Early,0,1,0,1,0,0,0.1923399418592453,0.17006370425224304,2019-05-27,2105.0,0.153
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006453869864344597,,2019-05-27,,0.153
