serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003081749309785664,,2019-05-27,,0.226
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004014806472696364,,2019-08-14,,0.226
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007822671323083341,,2019-05-27,,0.226
2AGEU1JY,0,1,2025-05-20,,,Censored Early,0,0,1,1,0,0,0.23775605857372284,0.23775605857372284,2019-06-01,2180.0,0.226
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0002947030297946185,,2019-05-27,,0.226
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00035587107413448393,,2019-05-27,,0.226
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.18841418623924255,,2019-05-16,,0.226
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007134610787034035,,2019-06-01,,0.226
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00032364806975238025,,2019-05-27,,0.226
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009591605048626661,,2019-05-16,,0.226
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0027537213172763586,,2019-05-27,,0.226
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00036533462116494775,,2019-05-27,,0.226
2AGGL0UY,1,1,2022-02-26,2022-02-27,1.0,On time,1,0,0,0,0,0,0.4023574888706207,0.35003185272216797,2019-05-27,1006.0,0.226
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.041928280144929886,,2019-05-27,,0.226
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007136837812140584,,2019-05-27,,0.226
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.06711416691541672,,2019-05-27,,0.226
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.07395191490650177,,2019-05-27,,0.226
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.33221015334129333,0.2485329657793045,2019-05-27,2105.0,0.226
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0686241015791893,,2019-05-27,,0.226
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018967250362038612,,2019-05-27,,0.226
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003285801794845611,,2019-05-27,,0.226
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.03959937021136284,,2019-05-27,,0.226
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007796119316481054,,2019-05-27,,0.226
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.027062345296144485,,2019-05-27,,0.226
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007137541542761028,,2019-05-27,,0.226
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005880998796783388,,2019-05-27,,0.226
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003379601112101227,,2019-05-27,,0.226
2AGHJD4Y,0,1,2025-08-26,,,Censored Early,0,0,1,1,0,0,0.3546251654624939,0.22624512016773224,2019-06-01,2278.0,0.226
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004410891269799322,,2019-05-27,,0.226
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004245744494255632,,2019-05-27,,0.226
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.02872917614877224,,2019-05-27,,0.226
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.20380601286888123,,2019-05-27,,0.226
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008931460906751454,,2019-05-27,,0.226
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008187434868887067,,2019-05-27,,0.226
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004567506839521229,,2019-05-27,,0.226
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005160966538824141,,2019-05-27,,0.226
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012184915831312537,,2019-06-01,,0.226
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.052418824285268784,,2019-05-27,,0.226
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.021276267245411873,,2019-05-27,,0.226
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04619886353611946,,2019-05-27,,0.226
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000536206120159477,,2019-05-27,,0.226
2AGHN0TY,1,1,2020-09-20,2020-10-22,32.0,Early,0,1,0,1,0,0,0.32514438033103943,0.23622582852840424,2019-05-27,482.0,0.226
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010504318634048104,,2019-05-27,,0.226
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005208307411521673,,2019-05-27,,0.226
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00043224976980127394,,2019-05-27,,0.226
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008138426346704364,,2019-05-27,,0.226
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005768887931481004,,2019-05-27,,0.226
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00030402460834011436,,2019-05-27,,0.226
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0019070348935201764,,2019-05-27,,0.226
2AGHTBYY,1,1,2023-09-15,2025-01-25,498.0,Early,0,1,0,1,0,0,0.4875921308994293,0.23751142621040344,2019-05-27,1572.0,0.226
2AGHTGEY,1,0,,2023-03-14,,Missed,0,0,0,0,1,0,0.1494913399219513,,2019-05-27,,0.226
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.013216830790042877,,2019-05-27,,0.226
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.025031786412000656,,2019-08-13,,0.226
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001004071906208992,,2019-05-04,,0.226
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010241854470223188,,2019-05-04,,0.226
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.12443175911903381,,2019-05-16,,0.226
2AGM5V7Y,1,1,2024-12-22,2025-12-05,348.0,Early,0,1,0,1,0,0,0.33585503697395325,0.2653864622116089,2019-05-16,2047.0,0.226
