serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012734775664284825,,2019-05-27,,0.463
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006048743613064289,,2019-08-14,,0.463
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006253100582398474,,2019-05-27,,0.463
2AGEU1JY,0,1,2025-08-04,,,Censored Early,0,0,1,1,0,0,0.5443601608276367,0.4641072154045105,2019-06-01,2256.0,0.463
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005434560007415712,,2019-05-27,,0.463
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011153207160532475,,2019-05-27,,0.463
2AGGHGJY,1,1,2024-11-19,2024-11-19,0.0,On time,1,0,0,0,0,0,0.5164451003074646,0.5164451003074646,2019-05-16,2014.0,0.463
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008098076214082539,,2019-06-01,,0.463
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011153207160532475,,2019-05-27,,0.463
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008358079358004034,,2019-05-16,,0.463
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.016604743897914886,,2019-05-27,,0.463
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007534906617365777,,2019-05-27,,0.463
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.1879987269639969,,2019-05-27,,0.463
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.1660311222076416,,2019-05-27,,0.463
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0019806998316198587,,2019-05-27,,0.463
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.05299452692270279,,2019-05-27,,0.463
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.290623277425766,,2019-05-27,,0.463
2AGH33SY,1,0,,2025-05-08,,Missed,0,0,0,0,1,0,0.37156766653060913,,2019-05-27,,0.463
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.23938225209712982,,2019-05-27,,0.463
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009243336389772594,,2019-05-27,,0.463
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012263351818546653,,2019-05-27,,0.463
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.22545325756072998,,2019-05-27,,0.463
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014917509397491813,,2019-05-27,,0.463
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.055780958384275436,,2019-05-27,,0.463
