serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000890760391484946,,2019-05-27,,0.408
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0041491310112178326,,2019-08-14,,0.408
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000890760391484946,,2019-05-27,,0.408
2AGEU1JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.36906731128692627,,2019-06-01,,0.408
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008737451862543821,,2019-05-27,,0.408
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008737451862543821,,2019-05-27,,0.408
2AGGHGJY,1,1,2024-10-20,2024-11-19,30.0,On time,1,0,0,0,0,0,0.5917311310768127,0.5413994789123535,2019-05-16,1984.0,0.408
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000890760391484946,,2019-06-01,,0.408
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008737451862543821,,2019-05-27,,0.408
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000890760391484946,,2019-05-16,,0.408
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005086174234747887,,2019-05-27,,0.408
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014538525138050318,,2019-05-27,,0.408
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.015626484528183937,,2019-05-27,,0.408
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04626401513814926,,2019-05-27,,0.408
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002197152702137828,,2019-05-27,,0.408
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.02244582213461399,,2019-05-27,,0.408
2AGH31PY,1,1,2024-08-11,2024-11-18,99.0,Early,0,1,0,1,0,0,0.5224273800849915,0.5031264424324036,2019-05-27,1903.0,0.408
2AGH33SY,1,0,,2025-05-08,,Missed,0,0,0,0,1,0,0.2588711380958557,,2019-05-27,,0.408
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08174865692853928,,2019-05-27,,0.408
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000910672009922564,,2019-05-27,,0.408
