serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016335290856659412,,2019-05-27,,0.217
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0035375449806451797,,2019-08-14,,0.217
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005490693263709545,,2019-05-27,,0.217
2AGEU1JY,0,1,2025-05-19,,,Censored Early,0,0,1,1,0,0,0.34141018986701965,0.2634001672267914,2019-06-01,2179.0,0.217
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007159177912399173,,2019-05-27,,0.217
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014898520894348621,,2019-05-27,,0.217
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.19021831452846527,,2019-05-16,,0.217
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004020965192466974,,2019-06-01,,0.217
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013682342832908034,,2019-05-27,,0.217
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014852116582915187,,2019-05-16,,0.217
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.008062186650931835,,2019-05-27,,0.217
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001387078664265573,,2019-05-27,,0.217
2AGGL0UY,1,1,2022-02-26,2022-02-27,1.0,On time,1,0,0,0,0,0,0.5111212134361267,0.3004806637763977,2019-05-27,1006.0,0.217
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.033424343913793564,,2019-05-27,,0.217
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0050719790160655975,,2019-05-27,,0.217
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.1457120180130005,,2019-05-27,,0.217
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.11953086405992508,,2019-05-27,,0.217
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.3596633970737457,0.2798123061656952,2019-05-27,2105.0,0.217
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.1096319854259491,,2019-05-27,,0.217
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016701960703358054,,2019-05-27,,0.217
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017871928866952658,,2019-05-27,,0.217
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.05700644478201866,,2019-05-27,,0.217
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005681212525814772,,2019-05-27,,0.217
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.03458481281995773,,2019-05-27,,0.217
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003334109438583255,,2019-05-27,,0.217
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004558553919196129,,2019-05-27,,0.217
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002518343972042203,,2019-05-27,,0.217
2AGHJD4Y,0,1,2025-07-22,,,Censored Early,0,0,1,1,0,0,0.5569772124290466,0.22650039196014404,2019-06-01,2243.0,0.217
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015030489303171635,,2019-05-27,,0.217
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0022643404081463814,,2019-05-27,,0.217
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.054723165929317474,,2019-05-27,,0.217
2AGHLGTY,1,1,2025-03-01,2025-08-05,157.0,Early,0,1,0,1,0,0,0.22595849633216858,0.22595849633216858,2019-05-27,2105.0,0.217
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005953879561275244,,2019-05-27,,0.217
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005117097869515419,,2019-05-27,,0.217
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002730873180553317,,2019-05-27,,0.217
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0017066622385755181,,2019-05-27,,0.217
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.007860171608626842,,2019-06-01,,0.217
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06303441524505615,,2019-05-27,,0.217
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.02479477971792221,,2019-05-27,,0.217
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.08794943988323212,,2019-05-27,,0.217
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0021282618399709463,,2019-05-27,,0.217
2AGHN0TY,1,1,2020-08-26,2020-10-22,57.0,Early,0,1,0,1,0,0,0.5460023880004883,0.25955092906951904,2019-05-27,457.0,0.217
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00755480257794261,,2019-05-27,,0.217
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0031337097752839327,,2019-05-27,,0.217
