serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00028890761313959956,,2019-05-27,,0.223
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003550807887222618,,2019-08-14,,0.223
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008450770983472466,,2019-05-27,,0.223
2AGEU1JY,0,1,2026-01-19,,,Censored Early,0,0,1,1,0,0,0.308861643075943,0.22817908227443695,2019-06-01,2424.0,0.223
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00021398688841145486,,2019-05-27,,0.223
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003346666635479778,,2019-05-27,,0.223
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.21012131869792938,,2019-05-16,,0.223
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000491578015498817,,2019-06-01,,0.223
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0002513197250664234,,2019-05-27,,0.223
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001053303829394281,,2019-05-16,,0.223
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0023611921351403,,2019-05-27,,0.223
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00023154751397669315,,2019-05-27,,0.223
2AGGL0UY,1,1,2022-02-26,2022-02-27,1.0,On time,1,0,0,0,0,0,0.5113368034362793,0.24611392617225647,2019-05-27,1006.0,0.223
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.029935315251350403,,2019-05-27,,0.223
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009645172394812107,,2019-05-27,,0.223
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.056095875799655914,,2019-05-27,,0.223
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.05362629145383835,,2019-05-27,,0.223
2AGH33SY,1,1,2025-02-24,2025-05-08,73.0,Early,0,1,0,1,0,0,0.26582634449005127,0.23723632097244263,2019-05-27,2100.0,0.223
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0784701406955719,,2019-05-27,,0.223
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.004528627265244722,,2019-05-27,,0.223
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00030929286731407046,,2019-05-27,,0.223
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.03291644528508186,,2019-05-27,,0.223
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010581758106127381,,2019-05-27,,0.223
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.015294084325432777,,2019-05-27,,0.223
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009004788589663804,,2019-05-27,,0.223
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004867485840804875,,2019-05-27,,0.223
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003109577519353479,,2019-05-27,,0.223
2AGHJD4Y,0,1,2025-08-07,,,Censored Early,0,0,1,1,0,0,0.5913754105567932,0.2465771585702896,2019-06-01,2259.0,0.223
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005423415568657219,,2019-05-27,,0.223
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00033523119054734707,,2019-05-27,,0.223
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.018163418397307396,,2019-05-27,,0.223
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.1489323526620865,,2019-05-27,,0.223
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001147050759755075,,2019-05-27,,0.223
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006426674081012607,,2019-05-27,,0.223
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00032883023959584534,,2019-05-27,,0.223
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003042678872589022,,2019-05-27,,0.223
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012328134616836905,,2019-06-01,,0.223
