serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0020437866915017366,,2019-05-27,,0.09
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001998570282012224,,2019-08-14,,0.09
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002274559810757637,,2019-05-27,,0.09
2AGEU1JY,0,1,2025-05-21,,,Censored Early,0,0,1,1,0,0,0.13798928260803223,0.11199258267879486,2019-06-01,2181.0,0.09
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005090031772851944,,2019-05-27,,0.09
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012784438440576196,,2019-05-27,,0.09
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.07154913991689682,,2019-05-16,,0.09
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018626598175615072,,2019-06-01,,0.09
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012784438440576196,,2019-05-27,,0.09
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008378959028050303,,2019-05-16,,0.09
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0061369347386062145,,2019-05-27,,0.09
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007161491084843874,,2019-05-27,,0.09
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.04111889377236366,,2019-05-27,,0.09
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.032330065965652466,,2019-05-27,,0.09
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0024890112690627575,,2019-05-27,,0.09
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.03585829585790634,,2019-05-27,,0.09
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.04430572688579559,,2019-05-27,,0.09
2AGH33SY,1,1,2025-02-23,2025-05-08,74.0,Early,0,1,0,1,0,0,0.18142762780189514,0.09246714413166046,2019-05-27,2099.0,0.09
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.04210522770881653,,2019-05-27,,0.09
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015583912609145045,,2019-05-27,,0.09
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013936675386503339,,2019-05-27,,0.09
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.022566623985767365,,2019-05-27,,0.09
