serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00046846806071698666,,2019-05-27,,0.079
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006097136647440493,,2019-08-14,,0.079
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002692420734092593,,2019-05-27,,0.079
2AGEU1JY,0,1,2025-06-10,,,Censored Early,0,0,1,1,0,0,0.09787103533744812,0.08210763335227966,2019-06-01,2201.0,0.079
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003557510208338499,,2019-05-27,,0.079
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005354211898520589,,2019-05-27,,0.079
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.04687460511922836,,2019-05-16,,0.079
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0022070580162107944,,2019-06-01,,0.079
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003948188968934119,,2019-05-27,,0.079
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0025476436130702496,,2019-05-16,,0.079
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012193896109238267,,2019-05-27,,0.079
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005025541759096086,,2019-05-27,,0.079
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.006243537180125713,,2019-05-27,,0.079
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.022530928254127502,,2019-05-27,,0.079
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003116528270766139,,2019-05-27,,0.079
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.02719665691256523,,2019-05-27,,0.079
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.03735746815800667,,2019-05-27,,0.079
2AGH33SY,1,1,2025-03-02,2025-05-08,67.0,Early,0,1,0,1,0,0,0.10434403270483017,0.07978757470846176,2019-05-27,2106.0,0.079
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03857924044132233,,2019-05-27,,0.079
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0014713344862684608,,2019-05-27,,0.079
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008126000757329166,,2019-05-27,,0.079
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.018441470339894295,,2019-05-27,,0.079
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003852017456665635,,2019-05-27,,0.079
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.014395780861377716,,2019-05-27,,0.079
