serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0026461139786988497,,2019-08-14,,0.762
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGEU1JY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.2516770660877228,,2019-06-01,,0.762
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGGHGJY,1,1,2024-11-17,2024-11-19,2.0,On time,1,0,0,0,0,0,0.7673723697662354,0.7673723697662354,2019-05-16,2012.0,0.762
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-06-01,,0.762
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-16,,0.762
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0026461139786988497,,2019-05-27,,0.762
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.0016398091102018952,,2019-05-27,,0.762
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.032331112772226334,,2019-05-27,,0.762
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.008296622894704342,,2019-05-27,,0.762
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.7615686058998108,,2019-05-27,,0.762
2AGH33SY,1,1,2025-02-15,2025-05-08,82.0,Early,0,1,0,1,0,0,0.7668382525444031,0.7668382525444031,2019-05-27,2091.0,0.762
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.2516770660877228,,2019-05-27,,0.762
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.039626363664865494,,2019-05-27,,0.762
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.007853934541344643,,2019-05-27,,0.762
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.011439845897257328,,2019-05-27,,0.762
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006134424824267626,,2019-06-01,,0.762
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.0032070379238575697,,2019-05-27,,0.762
2AGHLGTY,1,1,2025-02-27,2025-08-05,159.0,Early,0,1,0,1,0,0,0.7668382525444031,0.7668382525444031,2019-05-27,2103.0,0.762
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016398091102018952,,2019-05-27,,0.762
