serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008505762089043856,,2019-05-27,,0.449
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.006470683496445417,,2019-08-14,,0.449
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006958399899303913,,2019-05-27,,0.449
2AGEU1JY,0,1,2025-09-04,,,Censored Early,0,0,1,1,0,0,0.49385866522789,0.49385866522789,2019-06-01,2287.0,0.449
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000701703189406544,,2019-05-27,,0.449
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010696316603571177,,2019-05-27,,0.449
2AGGHGJY,1,1,2024-11-19,2024-11-19,0.0,On time,1,0,0,0,0,0,0.5147608518600464,0.5147608518600464,2019-05-16,2014.0,0.449
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0015707084676250815,,2019-06-01,,0.449
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010696316603571177,,2019-05-27,,0.449
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000712076376657933,,2019-05-16,,0.449
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.011015528813004494,,2019-05-27,,0.449
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001192362979054451,,2019-05-27,,0.449
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.049553032964468,,2019-05-27,,0.449
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.11346101760864258,,2019-05-27,,0.449
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0020698965527117252,,2019-05-27,,0.449
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.050812017172575,,2019-05-27,,0.449
2AGH31PY,1,1,2024-08-11,2024-11-18,99.0,Early,0,1,0,1,0,0,0.5398633480072021,0.5398633480072021,2019-05-27,1903.0,0.449
2AGH33SY,1,1,2025-02-15,2025-05-08,82.0,Early,0,1,0,1,0,0,0.5941295027732849,0.4877452850341797,2019-05-27,2091.0,0.449
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.37098830938339233,,2019-05-27,,0.449
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007785517955198884,,2019-05-27,,0.449
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018625709926709533,,2019-05-27,,0.449
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.07578326761722565,,2019-05-27,,0.449
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0018416052917018533,,2019-05-27,,0.449
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.03754265233874321,,2019-05-27,,0.449
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.005797060206532478,,2019-05-27,,0.449
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001423266832716763,,2019-05-27,,0.449
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008505762089043856,,2019-05-27,,0.449
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.06959697604179382,,2019-06-01,,0.449
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006958399899303913,,2019-05-27,,0.449
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002372750546783209,,2019-05-27,,0.449
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.02606026642024517,,2019-05-27,,0.449
2AGHLGTY,1,0,,2025-08-05,,Missed,0,0,0,0,1,0,0.4487948715686798,,2019-05-27,,0.449
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000719874573405832,,2019-05-27,,0.449
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000712076376657933,,2019-05-27,,0.449
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010696316603571177,,2019-05-27,,0.449
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000712076376657933,,2019-05-27,,0.449
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011338054900988936,,2019-06-01,,0.449
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.015757234767079353,,2019-05-27,,0.449
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.01361874770373106,,2019-05-27,,0.449
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03682804852724075,,2019-05-27,,0.449
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.01008946169167757,,2019-05-27,,0.449
2AGHN0TY,1,1,2020-09-15,2020-10-22,37.0,Early,0,1,0,1,0,0,0.4857889711856842,0.4857889711856842,2019-05-27,477.0,0.449
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010696316603571177,,2019-05-27,,0.449
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008505762089043856,,2019-05-27,,0.449
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006958399899303913,,2019-05-27,,0.449
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006958399899303913,,2019-05-27,,0.449
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000712076376657933,,2019-05-27,,0.449
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006958399899303913,,2019-05-27,,0.449
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010696316603571177,,2019-05-27,,0.449
2AGHTBYY,1,1,2024-07-13,2025-01-25,196.0,Early,0,1,0,1,0,0,0.7102937698364258,0.4513070285320282,2019-05-27,1874.0,0.449
2AGHTGEY,1,1,2023-01-25,2023-03-14,48.0,Early,0,1,0,1,0,0,0.47586676478385925,0.47586676478385925,2019-05-27,1339.0,0.449
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.009456800296902657,,2019-05-27,,0.449
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.06185142695903778,,2019-08-13,,0.449
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007976058404892683,,2019-05-04,,0.449
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007976058404892683,,2019-05-04,,0.449
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.22941969335079193,,2019-05-16,,0.449
2AGM5V7Y,1,0,,2025-12-05,,Missed,0,0,0,0,1,0,0.3965282738208771,,2019-05-16,,0.449
