serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00034882366890087724,,2019-05-27,,0.167
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000468544865725562,,2019-08-14,,0.167
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007835578289814293,,2019-05-27,,0.167
2AGEU1JY,0,1,2025-05-20,,,Censored Early,0,0,1,1,0,0,0.25171464681625366,0.2293711155653,2019-06-01,2180.0,0.167
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0002729125553742051,,2019-05-27,,0.167
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00036072879447601736,,2019-05-27,,0.167
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.13845080137252808,,2019-05-16,,0.167
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005542064900510013,,2019-06-01,,0.167
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003115221334155649,,2019-05-27,,0.167
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006162131321616471,,2019-05-16,,0.167
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002268704120069742,,2019-05-27,,0.167
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000327413814375177,,2019-05-27,,0.167
2AGGL0UY,1,0,,2022-02-27,,Missed,0,0,0,0,1,0,0.039095956832170486,,2019-05-27,,0.167
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03199124336242676,,2019-05-27,,0.167
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007742739398963749,,2019-05-27,,0.167
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.04547080770134926,,2019-05-27,,0.167
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.04847114533185959,,2019-05-27,,0.167
2AGH33SY,1,1,2025-03-01,2025-05-08,68.0,Early,0,1,0,1,0,0,0.332415908575058,0.26196908950805664,2019-05-27,2105.0,0.167
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.09357667714357376,,2019-05-27,,0.167
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004904642701148987,,2019-05-27,,0.167
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0003484886256046593,,2019-05-27,,0.167
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.031905803829431534,,2019-05-27,,0.167
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008098604739643633,,2019-05-27,,0.167
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.020583512261509895,,2019-05-27,,0.167
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000636145705357194,,2019-05-27,,0.167
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000510595622472465,,2019-05-27,,0.167
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00035525180283002555,,2019-05-27,,0.167
2AGHJD4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.16572752594947815,,2019-06-01,,0.167
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004530043515842408,,2019-05-27,,0.167
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00042222902993671596,,2019-05-27,,0.167
