serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,category,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed,threshold_used
2AG61PSY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006695293704979122,,2019-05-27,,0.171
2AG8AVRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002113456605002284,,2019-08-14,,0.171
2AGEGU7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0024836219381541014,,2019-05-27,,0.171
2AGEU1JY,0,1,2025-05-20,,,Censored Early,0,0,1,1,0,0,0.28375887870788574,0.18107111752033234,2019-06-01,2180.0,0.171
2AGG48NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00040848698699846864,,2019-05-27,,0.171
2AGG7H1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006313313497230411,,2019-05-27,,0.171
2AGGHGJY,1,0,,2024-11-19,,Missed,0,0,0,0,1,0,0.16120591759681702,,2019-05-16,,0.171
2AGGHLEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013270063791424036,,2019-06-01,,0.171
2AGGHM0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.000672701804433018,,2019-05-27,,0.171
2AGGHMUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0009419076959602535,,2019-05-16,,0.171
2AGGHR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0044649578630924225,,2019-05-27,,0.171
2AGGHR7Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005749888950958848,,2019-05-27,,0.171
2AGGL0UY,1,1,2022-02-27,2022-02-27,0.0,On time,1,0,0,0,0,0,0.24354727566242218,0.24354727566242218,2019-05-27,1007.0,0.171
2AGGR3NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.020652083680033684,,2019-05-27,,0.171
2AGGZNJY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.002654966665431857,,2019-05-27,,0.171
2AGH31BY,1,0,,2023-11-01,,Missed,0,0,0,0,1,0,0.049166373908519745,,2019-05-27,,0.171
2AGH31PY,1,0,,2024-11-18,,Missed,0,0,0,0,1,0,0.06588178128004074,,2019-05-27,,0.171
2AGH33SY,1,1,2025-02-20,2025-05-08,77.0,Early,0,1,0,1,0,0,0.3586300313472748,0.17607168853282928,2019-05-27,2096.0,0.171
2AGH34HY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.07227404415607452,,2019-05-27,,0.171
2AGH34PY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007581244572065771,,2019-05-27,,0.171
2AGH35GY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0007147029973566532,,2019-05-27,,0.171
2AGHB9XY,1,0,,2024-12-02,,Missed,0,0,0,0,1,0,0.044401317834854126,,2019-05-27,,0.171
2AGHDYHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0031576829496771097,,2019-05-27,,0.171
2AGHEP9Y,1,0,,2024-07-26,,Missed,0,0,0,0,1,0,0.022785812616348267,,2019-05-27,,0.171
2AGHGR1Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016614983323961496,,2019-05-27,,0.171
2AGHGRLY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.001386929419822991,,2019-05-27,,0.171
2AGHGRRY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008723961655050516,,2019-05-27,,0.171
2AGHJD4Y,0,1,2025-07-13,,,Censored Early,0,0,1,1,0,0,0.4711797535419464,0.1835683435201645,2019-06-01,2234.0,0.171
2AGHK55Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012810139451175928,,2019-05-27,,0.171
2AGHK8MY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008356004836969078,,2019-05-27,,0.171
2AGHLEUY,1,0,,2023-11-06,,Missed,0,0,0,0,1,0,0.02300756610929966,,2019-05-27,,0.171
2AGHLGTY,1,1,2025-03-01,2025-08-05,157.0,Early,0,1,0,1,0,0,0.2144763171672821,0.20948438346385956,2019-05-27,2105.0,0.171
2AGHLKHY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0034026624634861946,,2019-05-27,,0.171
2AGHLMXY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0016832557739689946,,2019-05-27,,0.171
2AGHLN0Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008070498006418347,,2019-05-27,,0.171
2AGHMUTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005460208631120622,,2019-05-27,,0.171
2AGHMUYY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0034908130764961243,,2019-06-01,,0.171
2AGHMW5Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.03075554221868515,,2019-05-27,,0.171
2AGHMXGY,1,0,,2023-05-14,,Missed,0,0,0,0,1,0,0.023625502362847328,,2019-05-27,,0.171
2AGHMYTY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.058137837797403336,,2019-05-27,,0.171
2AGHMZMY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0006919053848832846,,2019-05-27,,0.171
2AGHN0TY,1,1,2020-06-23,2020-10-22,121.0,Early,0,1,0,1,0,0,0.45280399918556213,0.1731562614440918,2019-05-27,393.0,0.171
2AGHN0WY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.003194797784090042,,2019-05-27,,0.171
2AGHN16Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0023356403689831495,,2019-05-27,,0.171
2AGHN2AY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0005874136695638299,,2019-05-27,,0.171
2AGHN3XY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.00245916610583663,,2019-05-27,,0.171
2AGHPDKY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0008292437996715307,,2019-05-27,,0.171
2AGHSJ4Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004639259132090956,,2019-05-27,,0.171
2AGHSS9Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013484430965036154,,2019-05-27,,0.171
2AGHTBYY,1,1,2023-09-15,2025-01-25,498.0,Early,0,1,0,1,0,0,0.48362064361572266,0.19341620802879333,2019-05-27,1572.0,0.171
2AGHTGEY,1,0,,2023-03-14,,Missed,0,0,0,0,1,0,0.169743150472641,,2019-05-27,,0.171
2AGHTKBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.013322114013135433,,2019-05-27,,0.171
2AGLY65Y,1,0,,2023-11-20,,Missed,0,0,0,0,1,0,0.012892171740531921,,2019-08-13,,0.171
2AGM231Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0011567699257284403,,2019-05-04,,0.171
2AGM23NY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0012616567546501756,,2019-05-04,,0.171
2AGM5UVY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.13158270716667175,,2019-05-16,,0.171
2AGM5V7Y,1,1,2024-12-22,2025-12-05,348.0,Early,0,1,0,1,0,0,0.3802114427089691,0.17866531014442444,2019-05-16,2047.0,0.171
2AGM5VBY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0996626764535904,,2019-05-16,,0.171
2AGM5VHY,1,0,,2025-01-18,,Missed,0,0,0,0,1,0,0.0004924207460135221,,2019-08-14,,0.171
2AGM5W9Y,1,0,,2025-01-16,,Missed,0,0,0,0,1,0,0.028894994407892227,,2019-05-16,,0.171
2AGM5YEY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.008060351945459843,,2019-05-04,,0.171
2AGM8EMY,1,0,,2024-10-29,,Missed,0,0,0,0,1,0,0.08989515900611877,,2019-05-16,,0.171
2AGM8EUY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0013098202180117369,,2019-05-27,,0.171
2AGM8J2Y,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0004860083863604814,,2019-05-16,,0.171
2AGM8JAY,0,0,,,,Censored No Alarm,0,0,0,0,0,1,0.0010879863984882832,,2019-05-16,,0.171
2AGM8LNY,0,1,2024-10-23,,,Censored Early,0,0,1,1,0,0,0.36618277430534363,0.2098434716463089,2019-05-04,1999.0,0.171
